x = 0.138, Y(x) = 1.9813, S(x) = 1.98209, n = 24, time = 1390606 ns
x = 0.139, Y(x) = 1.97409, S(x) = 1.9745, n = 68, time = 6009614 ns
x = 0.14, Y(x) = 1.96693, S(x) = 1.9663, n = 157, time = 7829783 ns
x = 0.141, Y(x) = 1.95982, S(x) = 1.96065, n = 67, time = 2400283 ns
x = 0.142, Y(x) = 1.95277, S(x) = 1.95208, n = 199, time = 10357305 ns
x = 0.143, Y(x) = 1.94576, S(x) = 1.94672, n = 88, time = 3776522 ns
x = 0.144, Y(x) = 1.93881, S(x) = 1.93872, n = 23, time = 1301071 ns
x = 0.145, Y(x) = 1.9319, S(x) = 1.93132, n = 173, time = 9288310 ns
x = 0.146, Y(x) = 1.92504, S(x) = 1.92531, n = 129, time = 6935350 ns
x = 0.147, Y(x) = 1.91822, S(x) = 1.91757, n = 128, time = 12046402 ns
x = 0.148, Y(x) = 1.91146, S(x) = 1.91229, n = 85, time = 3939873 ns
x = 0.149, Y(x) = 1.90473, S(x) = 1.90387, n = 274, time = 15082301 ns
x = 0.15, Y(x) = 1.89806, S(x) = 1.8981, n = 63, time = 3070709 ns
x = 0.151, Y(x) = 1.89143, S(x) = 1.89084, n = 104, time = 7516260 ns
x = 0.152, Y(x) = 1.88484, S(x) = 1.8842, n = 165, time = 6730518 ns
x = 0.153, Y(x) = 1.87829, S(x) = 1.87796, n = 123, time = 4968914 ns
x = 0.154, Y(x) = 1.87179, S(x) = 1.87086, n = 102, time = 7765106 ns
x = 0.155, Y(x) = 1.86533, S(x) = 1.86622, n = 41, time = 1806082 ns
x = 0.156, Y(x) = 1.85891, S(x) = 1.85978, n = 161, time = 5376562 ns
x = 0.157, Y(x) = 1.85254, S(x) = 1.85215, n = 80, time = 3624178 ns
x = 0.158, Y(x) = 1.8462, S(x) = 1.84598, n = 139, time = 5353101 ns
x = 0.159, Y(x) = 1.8399, S(x) = 1.83968, n = 79, time = 3365044 ns
x = 0.16, Y(x) = 1.83365, S(x) = 1.83421, n = 59, time = 2147618 ns
x = 0.161, Y(x) = 1.82743, S(x) = 1.82705, n = 78, time = 7525130 ns
x = 0.162, Y(x) = 1.82125, S(x) = 1.822, n = 155, time = 6960936 ns
x = 0.163, Y(x) = 1.81511, S(x) = 1.81425, n = 77, time = 3226024 ns
x = 0.164, Y(x) = 1.80901, S(x) = 1.80801, n = 134, time = 6918228 ns
x = 0.165, Y(x) = 1.80294, S(x) = 1.80325, n = 20, time = 1002682 ns
x = 0.166, Y(x) = 1.79692, S(x) = 1.796, n = 151, time = 6286458 ns
x = 0.167, Y(x) = 1.79092, S(x) = 1.79136, n = 38, time = 1589942 ns
x = 0.168, Y(x) = 1.78497, S(x) = 1.78488, n = 112, time = 8544025 ns
x = 0.169, Y(x) = 1.77905, S(x) = 1.77821, n = 130, time = 5824416 ns
x = 0.17, Y(x) = 1.77316, S(x) = 1.77412, n = 129, time = 5852300 ns
x = 0.171, Y(x) = 1.76731, S(x) = 1.76698, n = 110, time = 7715706 ns
x = 0.172, Y(x) = 1.76149, S(x) = 1.76139, n = 73, time = 2375528 ns
x = 0.173, Y(x) = 1.75571, S(x) = 1.75474, n = 127, time = 8227354 ns
x = 0.174, Y(x) = 1.74996, S(x) = 1.75081, n = 361, time = 14316467 ns
x = 0.175, Y(x) = 1.74425, S(x) = 1.74493, n = 197, time = 8131706 ns
x = 0.176, Y(x) = 1.73856, S(x) = 1.73815, n = 36, time = 1365192 ns
x = 0.177, Y(x) = 1.73291, S(x) = 1.73387, n = 71, time = 2857663 ns
x = 0.178, Y(x) = 1.72729, S(x) = 1.72753, n = 53, time = 5395516 ns
x = 0.179, Y(x) = 1.7217, S(x) = 1.72079, n = 105, time = 4224284 ns
x = 0.18, Y(x) = 1.71615, S(x) = 1.71551, n = 122, time = 4819608 ns
x = 0.181, Y(x) = 1.71062, S(x) = 1.71045, n = 35, time = 2425531 ns
x = 0.182, Y(x) = 1.70513, S(x) = 1.70558, n = 69, time = 3867598 ns
x = 0.183, Y(x) = 1.69966, S(x) = 1.69907, n = 18, time = 753163 ns
x = 0.184, Y(x) = 1.69423, S(x) = 1.695, n = 273, time = 10471390 ns
x = 0.185, Y(x) = 1.68883, S(x) = 1.68859, n = 51, time = 2758854 ns
x = 0.186, Y(x) = 1.68345, S(x) = 1.68322, n = 118, time = 5547652 ns
x = 0.187, Y(x) = 1.6781, S(x) = 1.67729, n = 134, time = 6285724 ns
x = 0.188, Y(x) = 1.67279, S(x) = 1.67238, n = 100, time = 5207441 ns
x = 0.189, Y(x) = 1.6675, S(x) = 1.66678, n = 83, time = 3120592 ns
x = 0.19, Y(x) = 1.66224, S(x) = 1.66158, n = 66, time = 3350136 ns
x = 0.191, Y(x) = 1.657, S(x) = 1.65781, n = 82, time = 2981666 ns
x = 0.192, Y(x) = 1.6518, S(x) = 1.65263, n = 33, time = 1440606 ns
x = 0.193, Y(x) = 1.64662, S(x) = 1.64648, n = 65, time = 2340780 ns
x = 0.194, Y(x) = 1.64147, S(x) = 1.64217, n = 97, time = 5833891 ns
x = 0.195, Y(x) = 1.63634, S(x) = 1.63558, n = 177, time = 8168947 ns
x = 0.196, Y(x) = 1.63124, S(x) = 1.63114, n = 64, time = 2644215 ns
x = 0.197, Y(x) = 1.62617, S(x) = 1.62534, n = 159, time = 8057093 ns
x = 0.198, Y(x) = 1.62112, S(x) = 1.62151, n = 95, time = 3517308 ns
x = 0.199, Y(x) = 1.6161, S(x) = 1.61556, n = 63, time = 2470112 ns
x = 0.2, Y(x) = 1.61111, S(x) = 1.61102, n = 94, time = 4330292 ns
x = 0.201, Y(x) = 1.60613, S(x) = 1.6056, n = 78, time = 4439286 ns
x = 0.202, Y(x) = 1.60119, S(x) = 1.60041, n = 93, time = 4455716 ns
x = 0.203, Y(x) = 1.59627, S(x) = 1.59674, n = 108, time = 8137984 ns
x = 0.204, Y(x) = 1.59137, S(x) = 1.59129, n = 31, time = 1476054 ns
x = 0.205, Y(x) = 1.5865, S(x) = 1.58671, n = 16, time = 852345 ns
x = 0.206, Y(x) = 1.58165, S(x) = 1.58235, n = 76, time = 3716205 ns
x = 0.207, Y(x) = 1.57682, S(x) = 1.57639, n = 106, time = 3539177 ns
x = 0.208, Y(x) = 1.57202, S(x) = 1.57272, n = 181, time = 9830583 ns
x = 0.209, Y(x) = 1.56724, S(x) = 1.56734, n = 60, time = 3024690 ns
x = 0.21, Y(x) = 1.56249, S(x) = 1.56168, n = 179, time = 9393635 ns
x = 0.211, Y(x) = 1.55775, S(x) = 1.55684, n = 89, time = 3679026 ns
x = 0.212, Y(x) = 1.55304, S(x) = 1.5533, n = 133, time = 5268010 ns
x = 0.213, Y(x) = 1.54835, S(x) = 1.54792, n = 103, time = 4516456 ns
x = 0.214, Y(x) = 1.54369, S(x) = 1.54392, n = 44, time = 3241429 ns
x = 0.215, Y(x) = 1.53904, S(x) = 1.53897, n = 102, time = 5929196 ns
x = 0.216, Y(x) = 1.53442, S(x) = 1.53385, n = 58, time = 2695762 ns
x = 0.217, Y(x) = 1.52982, S(x) = 1.5303, n = 101, time = 7890495 ns
x = 0.218, Y(x) = 1.52524, S(x) = 1.52594, n = 29, time = 1103896 ns
x = 0.219, Y(x) = 1.52068, S(x) = 1.52054, n = 43, time = 1633467 ns
x = 0.22, Y(x) = 1.51615, S(x) = 1.51668, n = 57, time = 3851778 ns
x = 0.221, Y(x) = 1.51163, S(x) = 1.5113, n = 85, time = 3371359 ns
x = 0.222, Y(x) = 1.50713, S(x) = 1.50812, n = 113, time = 5632674 ns
x = 0.223, Y(x) = 1.50266, S(x) = 1.50351, n = 197, time = 8134272 ns
x = 0.224, Y(x) = 1.4982, S(x) = 1.49874, n = 42, time = 1574439 ns
x = 0.225, Y(x) = 1.49377, S(x) = 1.49444, n = 181, time = 9649992 ns
x = 0.226, Y(x) = 1.48935, S(x) = 1.48939, n = 97, time = 3851944 ns
x = 0.227, Y(x) = 1.48495, S(x) = 1.48455, n = 69, time = 2575182 ns
x = 0.228, Y(x) = 1.48058, S(x) = 1.48143, n = 55, time = 2270813 ns
x = 0.229, Y(x) = 1.47622, S(x) = 1.47574, n = 82, time = 4601387 ns
x = 0.23, Y(x) = 1.47188, S(x) = 1.47284, n = 68, time = 4461024 ns
x = 0.231, Y(x) = 1.46756, S(x) = 1.46798, n = 122, time = 6145199 ns
x = 0.232, Y(x) = 1.46326, S(x) = 1.46333, n = 54, time = 2102912 ns
x = 0.233, Y(x) = 1.45898, S(x) = 1.45977, n = 94, time = 3894345 ns
x = 0.234, Y(x) = 1.45472, S(x) = 1.45404, n = 107, time = 4824108 ns
x = 0.235, Y(x) = 1.45047, S(x) = 1.45127, n = 40, time = 1835396 ns
x = 0.236, Y(x) = 1.44625, S(x) = 1.4466, n = 146, time = 7287155 ns
x = 0.237, Y(x) = 1.44204, S(x) = 1.44264, n = 66, time = 2412225 ns
x = 0.238, Y(x) = 1.43785, S(x) = 1.4388, n = 92, time = 3719453 ns
x = 0.239, Y(x) = 1.43367, S(x) = 1.43324, n = 118, time = 4071064 ns
x = 0.24, Y(x) = 1.42952, S(x) = 1.43032, n = 183, time = 5845552 ns
x = 0.241, Y(x) = 1.42538, S(x) = 1.42596, n = 39, time = 1859939 ns
x = 0.242, Y(x) = 1.42126, S(x) = 1.42216, n = 246, time = 9520002 ns
x = 0.243, Y(x) = 1.41716, S(x) = 1.4163, n = 103, time = 3827398 ns
x = 0.244, Y(x) = 1.41307, S(x) = 1.41351, n = 77, time = 3141712 ns
x = 0.245, Y(x) = 1.409, S(x) = 1.40942, n = 115, time = 6365185 ns
x = 0.246, Y(x) = 1.40495, S(x) = 1.40581, n = 89, time = 3526429 ns
x = 0.247, Y(x) = 1.40091, S(x) = 1.40059, n = 76, time = 3883376 ns
x = 0.248, Y(x) = 1.39689, S(x) = 1.39689, n = 101, time = 5511201 ns
x = 0.249, Y(x) = 1.39289, S(x) = 1.39286, n = 88, time = 5739260 ns
x = 0.25, Y(x) = 1.3889, S(x) = 1.38865, n = 163, time = 6798776 ns
x = 0.251, Y(x) = 1.38493, S(x) = 1.38573, n = 200, time = 8659443 ns
x = 0.252, Y(x) = 1.38097, S(x) = 1.38093, n = 25, time = 897341 ns
x = 0.253, Y(x) = 1.37703, S(x) = 1.37709, n = 99, time = 3433170 ns
x = 0.254, Y(x) = 1.37311, S(x) = 1.37311, n = 37, time = 2094678 ns
x = 0.255, Y(x) = 1.3692, S(x) = 1.36822, n = 86, time = 3245883 ns
x = 0.256, Y(x) = 1.36531, S(x) = 1.36606, n = 110, time = 3886110 ns
x = 0.257, Y(x) = 1.36143, S(x) = 1.36079, n = 73, time = 3906052 ns
x = 0.258, Y(x) = 1.35757, S(x) = 1.35689, n = 97, time = 3392312 ns
x = 0.259, Y(x) = 1.35372, S(x) = 1.3544, n = 121, time = 5690560 ns
x = 0.26, Y(x) = 1.34989, S(x) = 1.34893, n = 181, time = 8632091 ns
x = 0.261, Y(x) = 1.34607, S(x) = 1.34592, n = 36, time = 1341837 ns
x = 0.262, Y(x) = 1.34227, S(x) = 1.34128, n = 311, time = 13859774 ns
x = 0.263, Y(x) = 1.33848, S(x) = 1.33788, n = 119, time = 5078478 ns
x = 0.264, Y(x) = 1.33471, S(x) = 1.33434, n = 83, time = 3348136 ns
x = 0.265, Y(x) = 1.33095, S(x) = 1.33111, n = 59, time = 3333212 ns
x = 0.266, Y(x) = 1.32721, S(x) = 1.32657, n = 47, time = 2431274 ns
x = 0.267, Y(x) = 1.32348, S(x) = 1.32386, n = 82, time = 3548762 ns
x = 0.268, Y(x) = 1.31976, S(x) = 1.31936, n = 70, time = 3075831 ns
x = 0.269, Y(x) = 1.31606, S(x) = 1.31525, n = 93, time = 3659688 ns
x = 0.27, Y(x) = 1.31237, S(x) = 1.31262, n = 116, time = 5131140 ns
x = 0.271, Y(x) = 1.3087, S(x) = 1.30834, n = 104, time = 5198994 ns
x = 0.272, Y(x) = 1.30504, S(x) = 1.30543, n = 46, time = 2108835 ns
x = 0.273, Y(x) = 1.30139, S(x) = 1.30234, n = 218, time = 8630870 ns
x = 0.274, Y(x) = 1.29776, S(x) = 1.29871, n = 57, time = 2537420 ns
x = 0.275, Y(x) = 1.29414, S(x) = 1.29376, n = 91, time = 4227729 ns
x = 0.276, Y(x) = 1.29053, S(x) = 1.29084, n = 34, time = 1103900 ns
x = 0.277, Y(x) = 1.28694, S(x) = 1.28759, n = 79, time = 3791867 ns
x = 0.278, Y(x) = 1.28336, S(x) = 1.28383, n = 45, time = 1525263 ns
x = 0.279, Y(x) = 1.27979, S(x) = 1.2802, n = 56, time = 3657122 ns
x = 0.28, Y(x) = 1.27623, S(x) = 1.27615, n = 67, time = 4420144 ns
x = 0.281, Y(x) = 1.27269, S(x) = 1.2718, n = 89, time = 4446731 ns
x = 0.282, Y(x) = 1.26916, S(x) = 1.26902, n = 111, time = 4406978 ns
x = 0.283, Y(x) = 1.26565, S(x) = 1.26495, n = 144, time = 7130417 ns
x = 0.284, Y(x) = 1.26214, S(x) = 1.26175, n = 44, time = 2964326 ns
x = 0.285, Y(x) = 1.25865, S(x) = 1.25964, n = 132, time = 10506552 ns
x = 0.286, Y(x) = 1.25517, S(x) = 1.25617, n = 230, time = 10760197 ns
x = 0.287, Y(x) = 1.25171, S(x) = 1.25104, n = 109, time = 4956617 ns
x = 0.288, Y(x) = 1.24825, S(x) = 1.24843, n = 76, time = 3878592 ns
x = 0.289, Y(x) = 1.24481, S(x) = 1.24452, n = 130, time = 5159326 ns
x = 0.29, Y(x) = 1.24138, S(x) = 1.24194, n = 108, time = 3720984 ns
x = 0.291, Y(x) = 1.23796, S(x) = 1.23795, n = 86, time = 5882193 ns
x = 0.292, Y(x) = 1.23456, S(x) = 1.23409, n = 75, time = 3185189 ns
x = 0.293, Y(x) = 1.23116, S(x) = 1.23141, n = 32, time = 1276032 ns
x = 0.294, Y(x) = 1.22778, S(x) = 1.22813, n = 11, time = 927850 ns
x = 0.295, Y(x) = 1.22441, S(x) = 1.22361, n = 53, time = 3076340 ns
x = 0.296, Y(x) = 1.22105, S(x) = 1.22031, n = 74, time = 3501006 ns
x = 0.297, Y(x) = 1.2177, S(x) = 1.21728, n = 116, time = 3956839 ns
x = 0.298, Y(x) = 1.21436, S(x) = 1.21473, n = 84, time = 3706998 ns
x = 0.299, Y(x) = 1.21104, S(x) = 1.21144, n = 21, time = 1013543 ns
x = 0.3, Y(x) = 1.20773, S(x) = 1.20708, n = 73, time = 2718825 ns
x = 0.301, Y(x) = 1.20442, S(x) = 1.20465, n = 104, time = 6712012 ns
x = 0.302, Y(x) = 1.20113, S(x) = 1.20134, n = 114, time = 4748287 ns
x = 0.303, Y(x) = 1.19785, S(x) = 1.1971, n = 93, time = 4311463 ns
x = 0.304, Y(x) = 1.19458, S(x) = 1.19439, n = 72, time = 3215173 ns
x = 0.305, Y(x) = 1.19132, S(x) = 1.19095, n = 82, time = 3687092 ns
x = 0.306, Y(x) = 1.18807, S(x) = 1.18877, n = 51, time = 1668012 ns
x = 0.307, Y(x) = 1.18484, S(x) = 1.18548, n = 102, time = 4309588 ns
x = 0.308, Y(x) = 1.18161, S(x) = 1.18224, n = 71, time = 3612184 ns
x = 0.309, Y(x) = 1.1784, S(x) = 1.17886, n = 81, time = 3856668 ns
x = 0.31, Y(x) = 1.17519, S(x) = 1.17575, n = 101, time = 5409361 ns
x = 0.311, Y(x) = 1.172, S(x) = 1.17122, n = 131, time = 6002986 ns
x = 0.312, Y(x) = 1.16881, S(x) = 1.16973, n = 30, time = 2031090 ns
x = 0.313, Y(x) = 1.16564, S(x) = 1.16662, n = 80, time = 5967961 ns
x = 0.314, Y(x) = 1.16247, S(x) = 1.16343, n = 320, time = 22778200 ns
x = 0.315, Y(x) = 1.15932, S(x) = 1.15847, n = 159, time = 77319347 ns
x = 0.316, Y(x) = 1.15618, S(x) = 1.15714, n = 89, time = 3766269 ns
x = 0.317, Y(x) = 1.15304, S(x) = 1.15324, n = 69, time = 2278241 ns
x = 0.318, Y(x) = 1.14992, S(x) = 1.14997, n = 128, time = 4746794 ns
x = 0.319, Y(x) = 1.14681, S(x) = 1.14598, n = 98, time = 5579332 ns
x = 0.32, Y(x) = 1.1437, S(x) = 1.14348, n = 39, time = 1792957 ns
x = 0.321, Y(x) = 1.14061, S(x) = 1.1404, n = 117, time = 4788441 ns
x = 0.322, Y(x) = 1.13753, S(x) = 1.13777, n = 10, time = 612268 ns
x = 0.323, Y(x) = 1.13445, S(x) = 1.13405, n = 29, time = 1210940 ns
x = 0.324, Y(x) = 1.13139, S(x) = 1.13194, n = 116, time = 5272137 ns
x = 0.325, Y(x) = 1.12834, S(x) = 1.1288, n = 48, time = 2434111 ns
x = 0.326, Y(x) = 1.12529, S(x) = 1.12566, n = 96, time = 12536782 ns
x = 0.327, Y(x) = 1.12225, S(x) = 1.12309, n = 86, time = 12348743 ns
x = 0.328, Y(x) = 1.11923, S(x) = 1.11871, n = 105, time = 3395538 ns
x = 0.329, Y(x) = 1.11621, S(x) = 1.11707, n = 57, time = 2645678 ns
x = 0.33, Y(x) = 1.1132, S(x) = 1.114, n = 152, time = 4926874 ns
x = 0.331, Y(x) = 1.11021, S(x) = 1.11051, n = 85, time = 2172282 ns
x = 0.332, Y(x) = 1.10722, S(x) = 1.1072, n = 47, time = 1156390 ns
x = 0.333, Y(x) = 1.10424, S(x) = 1.10491, n = 94, time = 2532155 ns
x = 0.334, Y(x) = 1.10127, S(x) = 1.10186, n = 28, time = 1295257 ns
x = 0.335, Y(x) = 1.09831, S(x) = 1.09836, n = 84, time = 5309577 ns
x = 0.336, Y(x) = 1.09535, S(x) = 1.09624, n = 168, time = 6285201 ns
x = 0.337, Y(x) = 1.09241, S(x) = 1.09199, n = 37, time = 1422335 ns
x = 0.338, Y(x) = 1.08947, S(x) = 1.08984, n = 74, time = 3196931 ns
x = 0.339, Y(x) = 1.08655, S(x) = 1.08695, n = 46, time = 2487530 ns
x = 0.34, Y(x) = 1.08363, S(x) = 1.08372, n = 92, time = 3107324 ns
x = 0.341, Y(x) = 1.08072, S(x) = 1.07998, n = 101, time = 4435127 ns
x = 0.342, Y(x) = 1.07782, S(x) = 1.07772, n = 119, time = 4256688 ns
x = 0.343, Y(x) = 1.07493, S(x) = 1.07534, n = 82, time = 7090130 ns
x = 0.344, Y(x) = 1.07205, S(x) = 1.07297, n = 91, time = 4797940 ns
x = 0.345, Y(x) = 1.06918, S(x) = 1.06874, n = 118, time = 4210555 ns
x = 0.346, Y(x) = 1.06631, S(x) = 1.06572, n = 154, time = 6398717 ns
x = 0.347, Y(x) = 1.06345, S(x) = 1.06252, n = 18, time = 1224189 ns
x = 0.348, Y(x) = 1.0606, S(x) = 1.06147, n = 108, time = 5075996 ns
x = 0.349, Y(x) = 1.05776, S(x) = 1.05677, n = 405, time = 16613556 ns
x = 0.35, Y(x) = 1.05493, S(x) = 1.05588, n = 152, time = 6007429 ns
x = 0.351, Y(x) = 1.05211, S(x) = 1.05247, n = 98, time = 4449862 ns
x = 0.352, Y(x) = 1.04929, S(x) = 1.04914, n = 71, time = 4061798 ns
x = 0.353, Y(x) = 1.04648, S(x) = 1.04564, n = 53, time = 2038264 ns
x = 0.354, Y(x) = 1.04369, S(x) = 1.04304, n = 106, time = 8862701 ns
x = 0.355, Y(x) = 1.04089, S(x) = 1.03994, n = 88, time = 3499382 ns
x = 0.356, Y(x) = 1.03811, S(x) = 1.03791, n = 9, time = 778504 ns
x = 0.357, Y(x) = 1.03534, S(x) = 1.0352, n = 70, time = 3513321 ns
x = 0.358, Y(x) = 1.03257, S(x) = 1.03342, n = 61, time = 2156540 ns
x = 0.359, Y(x) = 1.02981, S(x) = 1.02919, n = 122, time = 6483654 ns
x = 0.36, Y(x) = 1.02706, S(x) = 1.02699, n = 52, time = 2079120 ns
x = 0.361, Y(x) = 1.02431, S(x) = 1.02429, n = 104, time = 4699149 ns
x = 0.362, Y(x) = 1.02158, S(x) = 1.02107, n = 69, time = 2245508 ns
x = 0.363, Y(x) = 1.01885, S(x) = 1.01952, n = 112, time = 5661191 ns
x = 0.364, Y(x) = 1.01613, S(x) = 1.01675, n = 60, time = 3474955 ns
x = 0.365, Y(x) = 1.01342, S(x) = 1.01418, n = 77, time = 2925531 ns
x = 0.366, Y(x) = 1.01071, S(x) = 1.01068, n = 94, time = 3377274 ns
x = 0.367, Y(x) = 1.00801, S(x) = 1.00757, n = 17, time = 902843 ns
x = 0.368, Y(x) = 1.00532, S(x) = 1.00586, n = 85, time = 5302671 ns
x = 0.369, Y(x) = 1.00264, S(x) = 1.00348, n = 187, time = 8380651 ns
x = 0.37, Y(x) = 0.999963, S(x) = 1.0009, n = 59, time = 3505484 ns
x = 0.371, Y(x) = 0.997295, S(x) = 0.99743, n = 42, time = 1976540 ns
x = 0.372, Y(x) = 0.994634, S(x) = 0.994211, n = 84, time = 4780513 ns
x = 0.373, Y(x) = 0.991981, S(x) = 0.99221, n = 67, time = 4204070 ns
x = 0.374, Y(x) = 0.989334, S(x) = 0.988577, n = 50, time = 2406874 ns
x = 0.375, Y(x) = 0.986696, S(x) = 0.986573, n = 75, time = 2599669 ns
x = 0.376, Y(x) = 0.984064, S(x) = 0.983144, n = 125, time = 5457096 ns
x = 0.377, Y(x) = 0.981439, S(x) = 0.980578, n = 58, time = 2554386 ns
x = 0.378, Y(x) = 0.978822, S(x) = 0.978792, n = 91, time = 4591606 ns
x = 0.379, Y(x) = 0.976211, S(x) = 0.975819, n = 99, time = 3985776 ns
x = 0.38, Y(x) = 0.973608, S(x) = 0.973582, n = 41, time = 2356751 ns
x = 0.381, Y(x) = 0.971012, S(x) = 0.970541, n = 82, time = 4475631 ns
x = 0.382, Y(x) = 0.968422, S(x) = 0.968836, n = 49, time = 2906679 ns
x = 0.383, Y(x) = 0.96584, S(x) = 0.966437, n = 57, time = 2766015 ns
x = 0.384, Y(x) = 0.963264, S(x) = 0.962476, n = 65, time = 2697482 ns
x = 0.385, Y(x) = 0.960696, S(x) = 0.961106, n = 73, time = 3154380 ns
x = 0.386, Y(x) = 0.958134, S(x) = 0.958511, n = 81, time = 3801544 ns
x = 0.387, Y(x) = 0.955579, S(x) = 0.955773, n = 97, time = 4146714 ns
x = 0.388, Y(x) = 0.95303, S(x) = 0.953791, n = 113, time = 5014580 ns
x = 0.389, Y(x) = 0.950489, S(x) = 0.949835, n = 24, time = 870815 ns
x = 0.39, Y(x) = 0.947954, S(x) = 0.948688, n = 48, time = 2212330 ns
x = 0.391, Y(x) = 0.945426, S(x) = 0.946331, n = 80, time = 5592464 ns
x = 0.392, Y(x) = 0.942904, S(x) = 0.941936, n = 168, time = 7134359 ns
x = 0.393, Y(x) = 0.940389, S(x) = 0.939435, n = 303, time = 11980974 ns
x = 0.394, Y(x) = 0.937881, S(x) = 0.938607, n = 135, time = 5612560 ns
x = 0.395, Y(x) = 0.935379, S(x) = 0.936062, n = 87, time = 6868020 ns
x = 0.396, Y(x) = 0.932884, S(x) = 0.932706, n = 71, time = 2823626 ns
x = 0.397, Y(x) = 0.930395, S(x) = 0.930488, n = 55, time = 2791633 ns
x = 0.398, Y(x) = 0.927912, S(x) = 0.927217, n = 8, time = 1758565 ns
x = 0.399, Y(x) = 0.925436, S(x) = 0.926011, n = 39, time = 1930462 ns
x = 0.4, Y(x) = 0.922966, S(x) = 0.922558, n = 86, time = 4071538 ns
x = 0.401, Y(x) = 0.920503, S(x) = 0.920671, n = 1, time = 205455 ns
x = 0.402, Y(x) = 0.918046, S(x) = 0.918374, n = 109, time = 3500540 ns
x = 0.403, Y(x) = 0.915595, S(x) = 0.916227, n = 62, time = 2980806 ns
x = 0.404, Y(x) = 0.91315, S(x) = 0.913951, n = 54, time = 2141139 ns
x = 0.405, Y(x) = 0.910712, S(x) = 0.911413, n = 23, time = 1129858 ns
x = 0.406, Y(x) = 0.90828, S(x) = 0.908851, n = 77, time = 4234983 ns
x = 0.407, Y(x) = 0.905854, S(x) = 0.906653, n = 69, time = 3831094 ns
x = 0.408, Y(x) = 0.903434, S(x) = 0.903829, n = 92, time = 5158443 ns
x = 0.409, Y(x) = 0.90102, S(x) = 0.900294, n = 61, time = 2859681 ns
x = 0.41, Y(x) = 0.898612, S(x) = 0.897623, n = 38, time = 1234470 ns
